Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,8.82,2.45,8.82,,,1.5,0.0,0.0,31.01,28.71,,0.0
0.05,0.0,0.0,10.58,2.7,9.7,0.005,4.9,1.5,0.0,0.14,31.0,,,0.0
0.1,0.0,0.0,10.75,2.79,10.05,0.002,1.936,1.5,0.0,0.29,31.0,,,0.0
0.15000000000000002,0.0,0.0,7.77,2.63,9.48,-0.004,-3.169,1.5,0.0,0.42,31.0,,,0.0
0.2,0.0,0.0,4.89,2.38,8.56,0.002,-5.095,1.5,0.0,0.5,31.0,,,0.0
0.25,0.0,0.0,0.29,2.0,7.18,0.001,-7.664,1.5,0.0,0.53,31.0,,,0.0
0.30000000000000004,0.0,0.0,1.26,1.76,6.34,-0.0,-4.701,1.5,0.0,0.54,31.0,,,0.0
0.35000000000000003,0.04,0.01,1.82,1.6,5.77,0.232,-3.138,1.5,0.0,0.56,31.0,,,0.0
0.4,0.07,0.02,0.79,1.45,5.22,0.173,-3.074,1.5,0.0,0.57,31.0,,,0.0
0.45,0.05,0.01,0.76,1.33,4.77,-0.16,-2.478,1.5,0.0,0.58,31.0,,,0.0
0.5,0.07,0.02,0.71,1.1,3.96,0.156,-4.504,1.5,0.0,0.58,31.0,,,0.0
0.55,0.04,0.01,0.67,0.83,2.97,-0.172,-5.509,1.5,0.0,0.59,31.0,,,0.0
0.6000000000000001,0.08,0.02,0.63,0.54,1.96,0.212,-5.622,1.5,0.0,0.6,31.0,,,0.0
0.65,0.03,0.01,0.59,0.34,1.24,-0.275,-3.989,1.5,0.0,0.6,31.0,,,0.0
0.7000000000000001,0.1,0.03,0.55,0.22,0.81,0.359,-2.412,1.5,0.0,0.61,31.0,,,0.0
0.75,0.01,0.0,0.52,0.23,0.83,-0.464,0.129,1.5,0.0,0.61,31.0,,,0.0
0.8,0.12,0.03,0.49,0.21,0.75,0.589,-0.43,1.5,0.0,0.61,31.0,,,0.0
0.8500000000000001,0.01,0.0,0.46,0.17,0.62,-0.574,-0.757,1.5,0.0,0.62,31.0,,,0.0
