Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
27.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
27.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
28.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
29.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
30.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
31.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
32.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
33.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
34.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
35.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
36.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
37.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
38.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
39.95,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.0,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.05,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.1,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.15,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.2,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.25,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.3,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.35,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.4,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.45,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.5,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.55,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.6,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.65,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.7,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.75,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.8,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.85,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
40.9,0.0,0.0,0.0,8.77,114.59,93.13,0.0,0.0,0.0,0.0,0.0,,
