Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,16.01,20.45,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,16.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,16.01,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,16.01,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,16.01,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,16.01,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,16.01,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,16.01,,,0.0
0.4,0.05,0.01,1.82,1.64,5.92,0.277,-2.845,1.5,0.0,0.68,16.01,,,0.0
0.45,0.07,0.02,0.79,1.5,5.4,0.102,-2.846,1.5,0.0,0.68,16.01,,,0.0
0.5,0.05,0.01,0.76,1.33,4.77,-0.118,-3.498,1.5,0.0,0.69,16.01,,,0.0
0.55,0.07,0.02,0.71,1.1,3.96,0.134,-4.504,1.5,0.0,0.7,16.0,,,0.0
0.6000000000000001,0.04,0.01,0.67,0.83,2.97,-0.161,-5.509,1.5,0.0,0.7,16.0,,,0.0
0.65,0.08,0.02,0.63,0.54,1.96,0.201,-5.622,1.5,0.0,0.71,16.0,,,0.0
0.7000000000000001,0.03,0.01,0.59,0.34,1.24,-0.26,-3.989,1.5,0.0,0.71,16.0,,,0.0
0.75,0.09,0.03,0.55,0.22,0.81,0.339,-2.412,1.5,0.0,0.72,16.0,,,0.0
0.8,0.01,0.0,0.52,0.23,0.83,-0.439,0.129,1.5,0.0,0.72,16.0,,,0.0
0.8500000000000001,0.12,0.03,0.49,0.21,0.75,0.562,-0.43,1.5,0.0,0.73,16.0,,,0.0
0.9,0.01,0.0,0.46,0.17,0.62,-0.57,-0.757,1.5,0.0,0.73,16.0,,,0.0
