Time (s),Ego Speed (km/h),Ego Speed (m/s),Lead Speed (km/h),Smoothed Lead Speed (m/s),Smoothed Lead Speed (km/h),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Distance Between (m),Lead Braking Distance (m),Braking Phase,RSS Safety Distance (m)
0.0,0.0,0.0,7.06,1.96,7.06,,,1.5,0.0,0.0,21.01,25.3,,0.0
0.05,0.0,0.0,8.82,2.21,7.94,0.005,4.9,1.5,0.0,0.11,21.01,,,0.0
0.1,0.0,0.0,10.58,2.45,8.82,0.002,4.9,1.5,0.0,0.25,21.01,,,0.0
0.15000000000000002,0.0,0.0,10.75,2.58,9.3,-0.004,2.677,1.5,0.0,0.41,21.0,,,0.0
0.2,0.0,0.0,7.77,2.5,9.0,0.002,-1.704,1.5,0.0,0.53,21.0,,,0.0
0.25,0.0,0.0,4.89,2.31,8.31,0.001,-3.797,1.5,0.0,0.61,21.0,,,0.0
0.30000000000000004,0.0,0.0,0.29,1.99,7.17,-0.0,-6.37,1.5,0.0,0.64,21.0,,,0.0
0.35000000000000003,0.0,0.0,1.26,1.79,6.43,-0.001,-4.101,1.5,0.0,0.65,21.0,,,0.0
0.4,0.0,0.0,1.82,1.64,5.92,-0.001,-2.845,1.5,0.0,0.68,21.0,,,0.0
0.45,0.0,0.0,2.03,1.54,5.53,-0.001,-2.16,1.5,0.0,0.7,21.0,,,0.0
0.5,0.0,0.0,1.97,1.39,5.02,-0.001,-2.826,1.5,0.0,0.73,21.0,,,0.0
0.55,0.0,0.0,1.73,1.2,4.31,-0.003,-3.939,1.5,0.0,0.76,21.0,,,0.0
0.6000000000000001,0.0,0.0,1.39,0.94,3.39,0.001,-5.109,1.5,0.0,0.78,21.0,,,0.0
0.65,0.0,0.0,1.01,0.67,2.41,0.0,-5.411,1.5,0.0,0.8,21.0,,,0.0
0.7000000000000001,0.0,0.0,0.64,0.47,1.7,-0.0,-3.961,1.5,0.0,0.81,21.0,,,0.0
0.75,0.0,0.0,0.32,0.35,1.24,-0.0,-2.544,1.5,0.0,0.81,21.0,,,0.0
0.8,0.0,0.0,0.06,0.34,1.22,-0.0,-0.127,1.5,0.0,0.81,21.0,,,0.0
0.8500000000000001,0.0,0.0,0.13,0.31,1.11,-0.0,-0.628,1.5,0.0,0.82,21.0,,,0.0
0.9,0.0,0.0,0.25,0.26,0.95,-0.0,-0.872,1.5,0.0,0.82,21.0,,,0.0
0.9500000000000001,0.0,0.0,0.31,0.22,0.78,-0.0,-0.956,1.5,0.0,0.82,21.0,,,0.0
1.0,0.0,0.0,0.32,0.17,0.61,-0.0,-0.918,1.5,0.0,0.83,21.0,,,0.0
1.05,0.0,0.0,0.29,0.13,0.47,0.0,-0.799,1.5,0.0,0.83,21.0,,,0.0
1.1,0.0,0.0,0.24,0.1,0.36,-0.0,-0.635,1.5,0.0,0.83,21.0,,,0.0
1.1500000000000001,0.02,0.01,0.19,0.08,0.27,0.107,-0.456,1.5,0.0,0.84,21.0,,,0.0
1.2000000000000002,0.02,0.0,0.0,0.06,0.21,-0.009,-0.354,1.5,0.0,0.84,21.0,,,0.0
1.25,0.01,0.0,0.0,0.05,0.18,-0.026,-0.173,1.5,0.0,0.84,21.0,,,0.0
1.3,0.03,0.01,0.0,0.05,0.17,0.074,-0.03,1.5,0.0,0.84,21.0,,,0.0
1.35,0.01,0.0,0.0,0.04,0.16,-0.117,-0.07,1.5,0.0,0.84,21.0,,,0.0
1.4000000000000001,0.04,0.01,0.0,0.04,0.14,0.188,-0.135,1.5,0.0,0.84,21.0,,,0.0
